1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44
CDS	ECK0650	ybeX	ybeX		b0658	690129	691007	-	(no change)	JW0655	691328	692206	-		pt	predicteed ion transport	ortholog in Salmonella is involved in Co2+ and Mg2+ efflux	C		Cytoplasmic																	COG4535;Putative Mg2+ and Co2+ transporter CorC	54631; CBS-domain	PF00571;CBS domain;9.8e-11;codon 73-127 -!- PF00571;CBS domain;1.6e-09;codon 136-189 -!- PF03471;Transporter associated domain;1.2e-29;codon 205-283		GO:0009274 cell wall (sensu Bacteria)	
CDS	ECK0651	ybeY	ybeY		b0659	691097	691564	-	(no change)	JW0656	692296	692763	-		o	conserved protein		C		Cytoplasmic																	COG0319;Predicted metal-dependent hydrolase		PF02130;Uncharacterized protein family UPF0054;2.7e-53;codon 46-137	TIGR00043;TIGR00043: conserved hypothetical protein T;5.5e-55;codon 39-145			
CDS	ECK0652	ybeZ	ybeZ	phoL	b0660	691561	692640	-	(no change)	JW0657	692760	693839	-		d	predicted protein with nucleoside triphosphate hydrolase domain	not a member of Pho regulon	C		Cytoplasmic														regulated by attenuation (ybeZ-ybeY)			"COG1702;Phosphate starvation-inducible protein PhoH, predicted ATPase"	52540; P-loop containing nucleotide triphosphate hydrolases	PF02562;PhoH-like protein;2.1e-154;codon 130-334				
CDS	ECK0653	miaB	miaB	yleA	b0661	692754	694178	-	(no change)	JW0658	693953	695377	-		e	isopentenyl-adenosine A37 tRNA methylthiolase		E	11882645 -!- 20042346 -!- 15339930	Cytoplasmic																	COG0621;2-methylthioadenine synthetase		PF00919;Uncharacterized protein family UPF0004;1.5e-50;codon 4-104 -!- PF04055;Radical SAM superfamily;2.4e-33;codon 151-325 -!- PF01938;TRAM domain;6e-25;codon 378-441	"TIGR00089;TIGR00089: RNA modification enzymes,;2.7e-253;codon 4-437 -!- TIGR01574;miaB-methiolase: tRNA-i(6)A37 thiotra;0;codon 4-440"	GO:0005737 cytoplasm	GO:0009451 RNA modification	
CDS	ECK0654	ubiF	ubiF	yleB	b0662	694324	695499	+	(no change)	JW0659	695523	696698	+		e	"2-octaprenyl-3-methyl-6-methoxy-1,4-benzoquinol oxygenase"		E	20263754			1.14.13.-															COG0654;2-polyprenyl-6-methoxyphenol hydroxylase and related FAD-dependent oxidoreductases	51905; FAD/NAD(P)-binding domain	PF01360;Monooxygenase;8.3e-41;codon 157-350	TIGR01988;Ubi-OHases: Ubiquinone biosynthesis hydrox;1.1e-193;codon 7-390			
tRNA	ECK0655	glnX	glnX	Su2 -!- Su_II -!- supE -!- glnVbeta	b0664	695653	695727	-	(no change)	JWR0011	696852	696926	-		n	tRNA-Gln(CUG) (Glutamine tRNA2)		E	91312452 -!- 92215850 -!- 94105154																								
tRNA	ECK0656	glnV	glnV	Su2 -!- Su_II -!- supE -!- glnValpha -!- suII	b0665	695765	695839	-	(no change)	JWR0012	696964	697038	-		n	tRNA-Gln(CUG) (Glutamine tRNA2)		E	91312452 -!- 92215850 -!- 94105154																								
tRNA	ECK0657	metU	metU	metT(beta) -!- metTbeta	b0666	695887	695963	-	(no change)	JWR0013	697086	697162	-		n	tRNA-Met(CAU) (Methionine tRNAm)	duplicate  of metT	E	90221808																								
tRNA	ECK0658	glnW	glnW	glnUbeta -!- sufG	b0668	695979	696053	-	(no change)	JWR0014	697178	697252	-		n	tRNA-Gln(UUG) (Glutamine tRNA1)		E	91312452 -!- 92215850 -!- 94105154																								
tRNA	ECK0659	glnU	glnU	su_B -!- su_B+ -!- sufG -!- supB -!- glnUalpha -!- trnA	b0670	696088	696162	-	(no change)	JWR0015	697287	697361	-		n	tRNA-Gln(UUG) (Glutamine tRNA1)		E	45219 -!- 91312452 -!- 92215850 -!- 94105154																								
tRNA	ECK0660	leuW	leuW	feeB	b0672	696186	696270	-	(no change)	JWR0016	697385	697469	-		n	tRNA-Leu(UAG) (Leucine tRNA3)		E	90230300 -!- 93287097 -!- 96386052																								
tRNA	ECK0661	metT	metT	metTalpha	b0673	696280	696356	-	(no change)	JWR0017	697479	697555	-		n	tRNA-Met(CAU) (Methionine tRNAm)	duplicate  of metU	E	90221808																								
CDS	ECK0662	asnB	asnB		b0674	696736	698400	-	(no change)	JW0660	697935	699599	-		e	asparagine synthetase B		E	6102982 -!- 90330624	Cytoplasmic		6.3.5.4	Mg2+	monomeric multimer; asparagine synthetase B (b0674)			C44 family; non-peptidase homologues (asparagine synthetase B)									1CT9	COG0367;Asparagine synthase (glutamine-hydrolyzing)	52402; Adenine nucleotide alpha hydrolases -!- 56235; N-terminal nucleophile aminohydrolases (Ntn hydrolases)	PF00310;Glutamine amidotransferases class-II;4.4e-30;codon 2-162 -!- PF00733;Asparagine synthase;1.7e-111;codon 211-450	TIGR01536;asn_synth_AEB: asparagine synthase (glu;3.9e-239;codon 2-453	GO:0005737 cytoplasm	GO:0009063 amino acid catabolism -!- GO:0006529 asparagine biosynthesis	
CDS	ECK0663	nagD	nagD		b0675	698797	699549	-	(no change)	JW0661	699996	700748	-		e	UMP phosphatase	not essential for N-acetylglucosamine metabolism	E	89343637	Cytoplasmic																	COG0647;Predicted sugar phosphatases of the HAD superfamily	56784; HAD-like	PF00702;haloacid dehalogenase-like hydrolase;7.7e-16;codon 3-223	"TIGR01460;HAD-SF-IIA: HAD-superfamily hydrolase, sub;2.1e-100;codon 6-223"		GO:0046349 amino sugar biosynthesis	
CDS	ECK0664	nagC	nagC	nagR	b0676	699597	700817	-	(no change)	JW0662	700796	702016	-		r	"DNA-binding transcriptional dual regulator, repressor of N-acetylglucosamine"		E	15066032 -!- 90136533 -!- 91171292 -!- 92114782 -!- 92356048 -!- 2190615 -!- 2668691 -!- 7545108	Cytoplasmic						NagC/XylR							celABCDF-ydjC -!- glmUS -!- manXYZ -!- nagBACD -!- nagE -!- nanC				COG1940;Transcriptional regulator/sugar kinase	46785; Winged helix -!- 53067; Actin-like ATPase domain	PF00480;ROK family;2.5e-92;codon 90-274		GO:0005737 cytoplasm	GO:0046349 amino sugar biosynthesis -!- GO:0006350 transcription -!- GO:0009386 translational attenuation	GO:0016563 transcriptional activator activity -!- GO:0016564 transcriptional repressor activity
CDS	ECK0665	nagA	nagA		b0677	700826	701974	-	(no change)	JW0663	702025	703173	-		e	N-acetylglucosamine-6-phosphate deacetylase		E	89343637 -!- 90136533 -!- 90274974 -!- 92114782	Cytoplasmic		3.5.1.25		monomeric multimer; N-acetylglucosamine-6-phosphate deacetylase (b0677)													COG1820;N-acetylglucosamine-6-phosphate deacetylase	51338; Composite domain of metallo-dependent hydrolases	PF01979;Amidohydrolase family;5.5e-50;codon 50-364	TIGR00221;nagA: N-acetylglucosamine-6-phosphate deacet;5.6e-189;codon 1-377		GO:0046349 amino sugar biosynthesis	
CDS	ECK0666	nagB	nagB	glmD	b0678	702034	702834	-	(no change)	JW0664	703233	704033	-		e	glucosamine-6-phosphate deaminase		E	89343637 -!- 90274974 -!- 92114782 -!- 92135199 -!- 10378272 -!- 11513596 -!- 11752775 -!- 12051945 -!- 3284790 -!- 8240271 -!- 8747459	Cytoplasmic		3.5.99.6		monomeric multimer; glucosamine-6-phosphate deaminase (b0678)													COG0363;6-phosphogluconolactonase/Glucosamine-6-phosphate isomerase/deaminase	52512; Glucosamine 6-phosphate deaminase/isomerase	PF01182;Glucosamine-6-phosphate isomerases/6-;4.2e-198;codon 15-250	TIGR00502;nagB: glucosamine-6-phosphate isomerase;1.3e-218;codon 1-259		GO:0046349 amino sugar biosynthesis	
CDS	ECK0667	nagE	nagE	ptsN -!- pstN	b0679	703167	705113	+	(no change)	JW0665	704366	706312	+		t	fused N-acetyl glucosamine specific PTS enzymes: IIC component -!- IIB component -!- IIA component		E	88212176 -!- 90136533 -!- 95020584 -!- 95181483 -!- 3056518	Integral Membrane Protein		2.7.1.69		heteromultimer; EIINag (b2416-b2415-b0679)	4.A.1; The PTS Glucose-Glucoside (Glc) Family					11	10	in			"fused PTS family enzyme, N-acetylglucosamine-specific: enzyme IIC (aa1-311) -!- enzyme IIB (aa341-466) -!- enzyme IIA (aa497-648)"		"COG1263;Phosphotransferase system IIC components, glucose/maltose/N-acetylglucosamine-specific -!- COG1264;Phosphotransferase system IIB components -!- COG2190;Phosphotransferase system IIA components"	55604; Glucose permease domain IIB -!- 51261; Duplicated hybrid motif	"PF02378;Phosphotransferase system, EIIC;2.9e-100;codon 11-300 -!- PF00367;phosphotransferase system, EIIB;4e-17;codon 393-427 -!- PF00358;phosphoenolpyruvate-dependent sugar phosph;4.8e-69;codon 517-621"	"TIGR01998;PTS system, N-acetylglucosamine;0;3-463 -!- TIGR00852;PTS system, maltose/glucose;3.4e-118;45-311 -!- TIGR00826;PTS system, glucose-like IIB component;1.3e-37;360-452 -!- TIGR00830; PTS system, glucose subfamily, IIA component;1.8e-77;501-621"	GO:0009274 cell wall (sensu Bacteria) -!- GO:0019866 inner membrane	GO:0009310 amine catabolism -!- GO:0046349 amino sugar biosynthesis	
CDS	ECK0668	glnS	glnS		b0680	705316	706980	+	(no change)	JW0666	706515	708179	+		e	glutamyl-tRNA synthetase		E	91312452 -!- 93011011 -!- 94105154 -!- 10860750 -!- 1857417 -!- 2464170 -!- 2479982 -!- 6288695 -!- 6389180 -!- 6749844 -!- 9298646 -!- 9562563	Cytoplasmic		6.1.1.18												regulated by attenuation (glnS)		1O0C	COG0008;Glutamyl- and glutaminyl-tRNA synthetases	50715; Ribosomal protein L25-like -!- 52374; Nucleotidylyl transferase	"PF00749;tRNA synthetases class I (E and Q), ca;5.4e-187;codon 27-338 -!- PF03950;tRNA synthetases class I (E and Q), an;2.1e-110;codon 340-528"	TIGR00440;glnS: glutaminyl-tRNA synthetase;0;codon 28-551	GO:0005737 cytoplasm	GO:0006418 amino acid activation	
CDS	ECK0669	ybfM	ybfM		b0681	707557	708963	+	(no change)	JW0667	708756	710162	+		pt	predicted outer membrane porin		C		Outer Membrane B-barrel protein							S43 family; non-peptidase homologues (ybfM protein)	1-20															
CDS	ECK0670	ybfN	ybfN		b0682	709013	709339	+	(no change)	JW0668	710212	710538	+		lp	predicted lipoprotein		C		Outer membrane Lipoprotein								1-21															
CDS	ECK0671	fur	fur		b0683	709423	709869	-	(no change)	JW0669	710622	711068	-		r	DNA-binding transcriptional dual regulator of siderophore biosynthesis and transport		E	91001360 -!- 92228755 -!- 10387106 -!- 1868094 -!- 2015825 -!- 2823881 -!- 2993806	Cytoplasmic				monomeric multimer; Fur transcriptional dual regulator (b0683)		Fur							cirA -!- entCEBA-ybdB -!- entS -!- exbBD -!- fecABCDE -!- fecIR -!- fepA-entD -!- fepB -!- fepDGC -!- fes-entF-fepE -!- fhuACDB -!- fhuE -!- fiu -!- fumB -!- fur -!- nrdHIEF -!- pgmA -!- sodA -!- tonB -!- ygaC -!- yhhX				COG0735;Fe2+/Zn2+ uptake regulation proteins	46785; Winged helix	PF01475;Ferric uptake regulator family;1.3e-74;codon 10-130		GO:0005737 cytoplasm	GO:0006350 transcription	GO:0016564 transcriptional repressor activity
CDS	ECK0672	fldA	fldA		b0684	710158	710688	-	(no change)	JW0671	711357	711887	-		c	flavodoxin 1	"electron donor for activation of pyruvate formate-lyase, anaerobic ribonucleotide reductase"	E	91154129 -!- 94089409	Cytoplasmic																1AHN	COG0716;Flavodoxins	52218; Flavoproteins	PF00258;Flavodoxin;2e-54;codon 6-160	TIGR01752;flav_long: flavodoxin;2.7e-122;codon 3-169			GO:0009053 electron donor activity
CDS	ECK0673	ybfE	ybfE		b0685	710828	711121	-	start codon change	JW5816	712027	712320	-		cp	LexA regulated protein		E	20223640 -!- 12427949	Cytoplasmic																			"PF01402;Ribbon-helix-helix protein, copG family;1.3e-09;codon 73-113"			GO:0009432 SOS response	
CDS	ECK0674	ybfF	ybfF		b0686	711261	712025	-	(no change)	JW0673	712460	713224	-		d	conserved protein		C		Cytoplasmic							S33 family; non-peptidase homologues (YbfF protein)										COG0596;Predicted hydrolases or acyltransferases (alpha/beta hydrolase superfamily)	53474; alpha/beta-Hydrolases	PF00561;alpha/beta hydrolase fold;2.8e-17;codon 43-250				
CDS	ECK0675	seqA	seqA		b0687	712210	712755	+	(no change)	JW0674	713409	713954	+		cp	regulatory protein for replication initiation	sequesters hemimethylated oriC origins	E	14704346 -!- 21337010 -!- 94236686 -!- 98409620 -!- 99400632 -!- 7553853 -!- 7850437	Cytoplasmic																	COG3057;Negative regulator of replication initiationR		PF03925;SeqA protein;1.4e-149;codon 1-181		GO:0009274 cell wall (sensu Bacteria) -!- GO:0019866 inner membrane	GO:0006261 DNA dependent DNA replication	
CDS	ECK0676	pgm	pgm	blu	b0688	712781	714421	+	(no change)	JW0675	713980	715620	+		e	phosphoglucomutase		E	8083177 -!- 91297199 -!- 99364512 -!- 8011018 -!- 14165931 -!- 14216423	Cytoplasmic		5.4.2.2	Mg2+														COG0033;Phosphoglucomutase	"53738; Phosphoglucomutase, first 3 domains"	"PF02878;Phosphoglucomutase/phosphomannomutase, alpha/beta/alpha domain I;3.7e-39;codon 39-184 -!- PF02879;Phosphoglucomutase/phosphomannomutase alpha/beta/alpha domain II;8.3e-18;codon 209-319 -!- PF02880;Phosphoglucomutase/phosphomannomutase, alpha/beta/alpha domain III;1.2e-28;codon 320-440 -!- PF00408;Phosphoglucomutase/phosphomannomutase, C-terminal;1.4e-13;codon 455-544"	"TIGR01132;pgm: phosphoglucomutase, alpha-D-glucose pho;0;codon 1-544"	GO:0005737 cytoplasm	GO:0016052 carbohydrate catabolism -!- GO:0006006 glucose metabolism	
CDS	ECK0677	ybfP	ybfP		b0689	714635	715129	+	(no change)	JW0676	715834	716328	+		o	predicted protein		C		Outer membrane Lipoprotein								1-24						regulated by attenuation (ybfP)									
CDS	ECK0678	ybfG	ybfG	ybfH	b0690	715170	715580	-	start codon change	JW5094	716369	716779	-		o	predicted protein		C		Cytoplasmic																							
CDS	ECK0679	ybfH	ybfH	ybfI	b0691	715611	715820	-	start codon change	JW5095	716810	717019	-		o	predicted protein		C																regulated by attenuation (ybfH)									
CDS	ECK0680	potE	potE		b0692	716169	717488	-	(no change)	JW0679	717368	718687	-		t	putrescine/proton symporter: putrescine/ornithine antiporter		E	92041955 -!- 97197801	Integral Membrane Protein					2.A.3; The Amino Acid-Polyamine-Organocation (APC) Family					12	12	in					COG0531;Amino acid transporters		PF00324;Amino acid permease;3.2e-06;codon 13-438	TIGR00905;2A0302: arginine/ornithine antiporter;1.5e-226;codon 1-439	GO:0009274 cell wall (sensu Bacteria) -!- GO:0019866 inner membrane	GO:0009310 amine catabolism -!- GO:0006596 polyamine biosynthesis -!- GO:0006970 response to osmotic stress	GO:0015496 putrescine:ornithine antiporter activity
CDS	ECK0681	speF	speF		b0693	717485	719683	-	(no change)	JW0680	718684	720882	-		e	"ornithine decarboxylase isozyme, inducible"		E	92041955	Cytoplasmic		4.1.1.17		"monomeric multimer; ornithine decarboxylase, degradative (b0693)"													COG1982;Arginine/lysine/ornithine decarboxylases	53383; PLP-dependent transferases -!- 55904; Ornithine decarboxylase C-terminal domain	"PF03709;Orn/Lys/Arg decarboxylase, N-terminal doma;4.8e-44;codon 1-103 -!- PF01276;Orn/Lys/Arg decarboxylase, major domain;0;codon 109-568 -!- PF03711;Orn/Lys/Arg decarboxylase, C-terminal doma;1.5e-87;codon 576-709"			GO:0006596 polyamine biosynthesis	
CDS	ECK0682	kdpE	kdpE		b0694	720279	720956	-	(no change)	JW5096	721478	722155	-		r	DNA-binding response regulator in two-component regulatory system with KdpD	regulator of potassium transport	E	92202140 -!- 92202141 -!- 92334154	Cytoplasmic						Two							kdpABC				COG0745;Response regulators consisting of a CheY-like receiver domain and a winged-helix DNA-binding domain	52172; CheY-like	"PF00072;Response regulator receiver domain;5.6e-47;codon 2-120 -!- PF00486;Transcriptional regulatory protein, C te;1.6e-19;codon 147-223"		GO:0005737 cytoplasm	GO:0006350 transcription	GO:0016563 transcriptional activator activity
CDS	ECK0683	kdpD	kdpD	kac	b0695	720953	723637	-	(no change)	JW0683	722152	724836	-		r	fused sensory histidine kinase in two-component regulatory system with KdpE: signal sensing protein -!- sensory histidine kinase	regulator of potassium transport	E	14534307 -!- 20287588 -!- 20572080 -!- 92202141 -!- 92334154 -!- 94103190 -!- 9756874 -!- 7499326	Integral Membrane Protein				monomeric multimer; KdpD (b0695)						4	4	in			fused sensory histidine kinase: signal sensing protein (aa1-373) -!- sensory histidine kinase (aa402-894)		COG2205;Osmosensitive K+ channel histidine kinase	52431; ETFP adenine nucleotide-binding domain-like -!- 52540; P-loop containing NTP hydrolases (2) -!- 47384; Homodimeric domain of signal transducing histidine kinase -!- 55874; ATPase domain of HSP90 chaperone/DNA topoisomerase II/histidine kinase	"PF02702;Osmosensitive K+ channel His kinase sensor;6.4e-158;22-230 -!- PF00582;Univ stress prot fam;9.5e-06;249-365 -!- PF00512;His Kinase A (phosphoacceptor);2.5e-15;663-730 -!- PF02518;His kinase-, DNA gyrase B-, and HSP90-like ATPase;1.6e-37;773-882"		GO:0009274 cell wall (sensu Bacteria) -!- GO:0019866 inner membrane	GO:0006464 protein modification	
CDS	ECK0684	kdpC	kdpC	kac	b0696	723630	724202	-	(no change)	JW0684	724829	725401	-		t	"potassium translocating ATPase, subunit C"		E	92202140 -!- 93167625 -!- 9858692	Membrane Anchored		3.6.3.12		heteromultimer; potassium ion P-type ATPase transporter (b0696-b0697-b0698)	3.A.3; The P-type ATPase (P-ATPase) Superfamily												"COG2156;K+-transporting ATPase, c chain"		"PF02669;K+-transporting ATPase, c chain;1.2e-146;codon 1-188"	"TIGR00681;kdpC: K+-transporting ATPase, C subunit;5.3e-146;codon 2-188"	GO:0009274 cell wall (sensu Bacteria) -!- GO:0019866 inner membrane		"GO:0015662 ATPase activity, coupled to transmembrane movement of ions, phosphorylative mechanism"
CDS	ECK0685	kdpB	kdpB	kac	b0697	724211	726259	-	(no change)	JW0685	725410	727458	-		t	"potassium translocating ATPase, subunit B"		E	92202140 -!- 93167625 -!- 9858692 -!- 6146979	Integral Membrane Protein		3.6.3.12		heteromultimer; potassium ion P-type ATPase transporter (b0696-b0697-b0698)	3.A.3; The P-type ATPase (P-ATPase) Superfamily					7	7						"COG2216;High-affinity K+ transport system, ATPase chain B"	56869; Membrane all-alpha	PF00122;E1-E2 ATPase;8.1e-63;codon 71-297 -!- PF00702;haloacid dehalogenase-like hydrolase;2.2e-35;codon 301-539	"TIGR01497;kdpB: K+-transporting ATPase, B subunit;0;codon 2-677 -!- TIGR01494;ATPase_P-type: ATPase, P-type (transpor;3.6e-44;codon 71-325 -!- TIGR01494;ATPase_P-type: ATPase, P-type (transpor;6.3e-57;codon 374-608"	GO:0009274 cell wall (sensu Bacteria) -!- GO:0019866 inner membrane		"GO:0015662 ATPase activity, coupled to transmembrane movement of ions, phosphorylative mechanism"
CDS	ECK0686	kdpA	kdpA	kac	b0698	726282	727955	-	(no change)	JW0686	727481	729154	-		t	"potassium translocating ATPase, subunit A"		E	92202140 -!- 93167625 -!- 9858692 -!- 6146979	Integral Membrane Protein		3.6.3.12		heteromultimer; potassium ion P-type ATPase transporter (b0696-b0697-b0698)	3.A.3; The P-type ATPase (P-ATPase) Superfamily					12	12			regulated by attenuation (kdpA-kdpB-kdpC-kdpD-kdpE)			"COG2060;K+-transporting ATPase, A chain"		PF03814;Potassium-transporting ATPase A subunit;0;codon 7-557	"TIGR00680;kdpA: K+-transporting ATPase, A subunit;0;codon 1-557"	GO:0009274 cell wall (sensu Bacteria) -!- GO:0019866 inner membrane		"GO:0015662 ATPase activity, coupled to transmembrane movement of ions, phosphorylative mechanism"
CDS	ECK0687	kdpF	kdpF		b4513	727955	728044	-	new	JW0687	729154	729243	-		f	potassium ion accessory transporter subunit	stabilizes kdp translocation complex	E	10608856 -!- 9858692 -!- 9789555	Membrane Anchored																					GO:0031225 anchored to membrane		
